longitude,latitude,elevation
-123.086132,38.703401,166.9
-123.086133,38.703402,166.9
-123.086133,38.703402,166.9
-123.086133,38.703403,166.9
-123.086133,38.703402,166.9
-123.086132,38.703401,166.9
-123.086132,38.7034,166.9
-123.086131,38.703399,166.9
-123.086127,38.703401,166.9
-123.08612,38.703397,166.9
-123.086114,38.703395,166.9
-123.08611,38.703395,166.9
-123.086104,38.70339,166.9
-123.086102,38.703387,166.9
-123.086099,38.703387,166.9
-123.086098,38.703392,166.9
-123.086098,38.703396,166.9
-123.086089,38.703409,166.9
-123.086083,38.703413,166.9
-123.086075,38.703415,166.9
-123.086067,38.703418,166.9
-123.086058,38.703424,166.9
-123.086054,38.703431,166.9
-123.086044,38.703443,166.9
-123.086034,38.70345,166.9
-123.086022,38.70345,166.8
-123.086013,38.703444,166.7
-123.086007,38.703441,166.6
-123.086005,38.703441,166.6
-123.086001,38.703436,166.5
-123.085995,38.703436,166.4
-123.085986,38.703442,166.3
-123.085975,38.703441,166.2
-123.085973,38.703442,166.2
-123.085969,38.703446,166.1
-123.085963,38.703446,166.0
-123.085956,38.703447,166.0
-123.085947,38.70345,165.9
-123.085937,38.703454,165.7
-123.085924,38.703452,165.6
-123.08591,38.703451,165.5
-123.085899,38.703452,165.4
-123.08589,38.703454,165.3
-123.085879,38.703456,165.2
-123.085869,38.703455,165.1
-123.085857,38.70346,164.9
-123.085846,38.703462,164.8
-123.085836,38.703463,164.7
-123.085825,38.703464,164.6
-123.085816,38.703467,164.5
-123.085809,38.703471,164.4
-123.085797,38.703474,164.3
-123.085782,38.703476,164.2
-123.085763,38.703479,164.0
-123.08575,38.703479,163.9
-123.085737,38.703481,163.7
-123.085724,38.703485,163.6
-123.085709,38.703486,163.4
-123.085697,38.703488,163.3
-123.085685,38.70349,163.2
-123.085676,38.703492,163.1
-123.085666,38.703495,162.9
-123.085658,38.703495,162.8
-123.085641,38.70349,162.6
-123.085631,38.703488,162.5
-123.085619,38.703485,162.4
-123.085604,38.703481,162.2
-123.085591,38.703476,162.0
-123.085577,38.703469,161.8
-123.085563,38.703461,161.6
-123.085548,38.703451,161.4
-123.085536,38.703438,161.1
-123.085523,38.703432,161.0
-123.085514,38.703423,160.8
-123.085509,38.703414,160.6
-123.085505,38.703405,160.4
-123.0855,38.703397,160.3
-123.085494,38.703392,160.1
-123.085489,38.703384,160.0
-123.085486,38.703376,159.8
-123.085484,38.703368,159.7
-123.085483,38.70336,159.5
-123.085484,38.703352,159.4
-123.085485,38.703343,159.2
-123.085487,38.703333,159.0
-123.085487,38.703325,158.9
-123.085482,38.703319,158.7
-123.085475,38.703312,158.5
-123.08546,38.703308,158.3
-123.085442,38.703303,158.0
-123.085426,38.703299,157.7
-123.08541,38.703296,157.4
-123.085395,38.703296,157.2
-123.085383,38.703291,157.0
-123.085369,38.703291,156.7
-123.085359,38.703284,156.5
-123.085351,38.703272,156.2
-123.08534,38.703263,156.0
-123.08533,38.703254,155.7
-123.085322,38.703243,155.5
-123.08532,38.703227,155.1
-123.085323,38.703213,154.8
-123.085325,38.703201,154.6
-123.085331,38.70319,154.3
-123.085336,38.703181,154.1
-123.08534,38.703172,153.9
-123.085344,38.703164,153.7
-123.085347,38.703157,153.6
-123.085346,38.703148,153.4
-123.085339,38.703142,153.3
-123.085331,38.703136,153.1
-123.08532,38.703127,152.8
-123.085309,38.703123,152.7
-123.085302,38.70312,152.5
-123.08529,38.703117,152.4
-123.085281,38.703116,152.2
-123.085271,38.703112,152.1
-123.085262,38.703111,151.9
-123.085254,38.703114,151.8
-123.085247,38.703116,151.7
-123.085241,38.703126,151.5
-123.085233,38.703133,151.4
-123.085225,38.703141,151.2
-123.085219,38.703149,151.0
-123.085212,38.703158,150.9
-123.085204,38.703168,150.7
-123.085197,38.703177,150.5
-123.085188,38.703186,150.4
-123.085183,38.703192,150.2
-123.085178,38.703197,150.1
-123.085173,38.703203,150.0
-123.085166,38.703209,149.9
-123.085155,38.703211,149.8
-123.085143,38.703214,149.7
-123.085133,38.703217,149.5
-123.085123,38.70322,149.4
-123.085112,38.703227,149.3
-123.085103,38.703232,149.2
-123.085096,38.703235,149.1
-123.085086,38.703237,149.0
-123.085077,38.703242,148.9
-123.085068,38.70324,148.8
-123.08506,38.703241,148.7
-123.085052,38.703241,148.6
-123.08504,38.703241,148.5
-123.085032,38.703234,148.4
-123.085023,38.703217,148.2
-123.085016,38.70321,148.1
-123.085008,38.703203,148.0
-123.084997,38.703195,147.9
-123.08499,38.703185,147.7
-123.084982,38.70317,147.6
-123.084972,38.703158,147.4
-123.084962,38.703149,147.3
-123.084955,38.70314,147.2
-123.084946,38.703129,147.1
-123.084929,38.70312,146.9
-123.084907,38.703113,146.7
-123.084887,38.703109,146.6
-123.084867,38.703107,146.4
-123.084843,38.703107,146.3
-123.084825,38.7031,146.1
-123.084802,38.703099,146.0
-123.084779,38.703097,145.8
-123.084758,38.703094,145.7
-123.084732,38.703095,145.5
-123.084708,38.703101,145.4
-123.084687,38.703107,145.3
-123.08467,38.703111,145.2
-123.084649,38.703111,145.0
-123.084627,38.70311,144.9
-123.084608,38.703111,144.8
-123.084586,38.703109,144.7
-123.084564,38.703105,144.6
-123.084547,38.703101,144.6
-123.084536,38.703099,144.5
-123.084526,38.703097,144.5
-123.084517,38.703093,144.4
-123.084513,38.703091,144.4
-123.084514,38.703087,144.4
-123.084513,38.703082,144.4
-123.084512,38.703077,144.3
-123.084507,38.703073,144.3
-123.084508,38.70307,144.3
-123.084508,38.703072,144.3
-123.084509,38.703074,144.3
-123.08451,38.703074,144.3
-123.084504,38.703074,144.3
-123.084501,38.70307,144.2
-123.084497,38.703065,144.2
-123.084485,38.703058,144.2
-123.084473,38.703051,144.1
-123.084461,38.703045,144.1
-123.084451,38.703036,144.0
-123.084442,38.703033,144.0
-123.084433,38.703027,144.0
-123.084421,38.703024,143.9
-123.084413,38.70302,143.9
-123.084403,38.703017,143.9
-123.084395,38.70301,143.9
-123.084396,38.703003,143.8
-123.084393,38.702995,143.8
-123.084392,38.702993,143.8
-123.084389,38.70299,143.8
-123.08438,38.702992,143.8
-123.084372,38.702995,143.8
-123.08436,38.70299,143.7
-123.084349,38.702981,143.7
-123.084344,38.702976,143.7
-123.084342,38.702974,143.7
-123.084342,38.702973,143.7
-123.08434,38.702972,143.7
-123.084333,38.702964,143.7
-123.084329,38.70296,143.7
-123.084327,38.702954,143.7
-123.084324,38.702951,143.7
-123.08432,38.70295,143.7
-123.084317,38.702948,143.7
-123.08431,38.702947,143.7
-123.084305,38.702944,143.7
-123.084295,38.702939,143.7
-123.084289,38.702934,143.7
-123.084282,38.702932,143.7
-123.084272,38.702928,143.7
-123.084263,38.70292,143.7
-123.084253,38.702913,143.7
-123.084243,38.702908,143.7
-123.08423,38.702903,143.8
-123.084219,38.702893,143.8
-123.084207,38.702885,143.8
-123.084196,38.702876,143.9
-123.084185,38.702863,143.9
-123.084172,38.702854,144.0
-123.084159,38.702847,144.0
-123.084142,38.702848,144.1
-123.084123,38.702844,144.1
-123.084108,38.70284,144.2
-123.084094,38.702834,144.2
-123.084076,38.702831,144.3
-123.084056,38.702832,144.4
-123.084037,38.702828,144.4
-123.084016,38.702823,144.5
-123.083995,38.702818,144.6
-123.083976,38.702817,144.6
-123.083961,38.702824,144.7
-123.083945,38.702833,144.7
-123.08393,38.702842,144.8
-123.083914,38.702849,144.8
-123.083898,38.702857,144.8
-123.083885,38.702865,144.9
-123.08387,38.702873,144.9
-123.083853,38.70288,144.9
-123.083836,38.702885,144.9
-123.083823,38.702894,144.9
-123.083812,38.702901,144.9
-123.0838,38.702907,144.9
-123.083789,38.702916,144.9
-123.083779,38.702929,144.9
-123.083765,38.702934,144.9
-123.083747,38.702935,144.8
-123.083726,38.702935,144.8
-123.08371,38.702933,144.8
-123.0837,38.702932,144.8
-123.083697,38.702933,144.8
-123.083695,38.70293,144.8
-123.083694,38.70293,144.8
-123.083693,38.702925,144.8
-123.083693,38.70292,144.8
-123.083692,38.702916,144.8
-123.083683,38.702909,144.8
-123.083681,38.702906,144.7
-123.083683,38.702901,144.7
-123.083686,38.702901,144.7
-123.083687,38.702899,144.7
-123.083688,38.702896,144.7
-123.083689,38.702894,144.7
-123.083689,38.702894,144.7
-123.083689,38.702893,144.7
-123.083688,38.702891,144.7
-123.083687,38.702892,144.7
-123.083689,38.702895,144.7
-123.083689,38.702896,144.7
-123.083692,38.702899,144.7
-123.083695,38.702902,144.7
-123.083696,38.702904,144.7
-123.083698,38.702902,144.7
-123.083698,38.702903,144.7
-123.083697,38.702901,144.7
-123.083693,38.702903,144.7
-123.08369,38.702916,144.7
-123.083689,38.702919,144.7
-123.083691,38.702923,144.7
-123.083681,38.70293,144.7
-123.083676,38.702932,144.7
-123.083672,38.702936,144.7
-123.083659,38.702942,144.7
-123.083644,38.702954,144.7
-123.083631,38.70296,144.8
-123.083618,38.702964,144.8
-123.083605,38.702969,144.8
-123.08359,38.702973,144.8
-123.083577,38.702982,144.9
-123.083564,38.702991,144.9
-123.083549,38.702998,145.0
-123.083536,38.703008,145.0
-123.08352,38.703016,145.1
-123.083499,38.703027,145.2
-123.08348,38.703034,145.2
-123.083464,38.703041,145.3
-123.083448,38.703048,145.4
-123.08343,38.703054,145.5
-123.083412,38.70306,145.5
-123.083392,38.703063,145.6
-123.083369,38.703069,145.7
-123.083348,38.703076,145.8
-123.083329,38.703085,145.9
-123.083315,38.703096,146.1
-123.083299,38.703111,146.2
-123.083282,38.703122,146.3
-123.083268,38.703129,146.4
-123.083254,38.703141,146.6
-123.083236,38.703148,146.7
-123.083219,38.703152,146.8
-123.083205,38.703156,146.9
-123.083193,38.703162,147.0
-123.083184,38.703173,147.1
-123.083172,38.703181,147.3
-123.083158,38.703185,147.4
-123.08314,38.703195,147.6
-123.083123,38.703202,147.7
-123.083103,38.703212,147.9
-123.083084,38.703221,148.1
-123.083068,38.703228,148.3
-123.083048,38.703231,148.4
-123.083025,38.703236,148.6
-123.083002,38.703243,148.9
-123.082978,38.703249,149.1
-123.082956,38.703258,149.4
-123.082936,38.703266,149.6
-123.082919,38.703274,149.8
-123.082904,38.703282,150.0
-123.082889,38.703288,150.2
-123.082878,38.703295,150.3
-123.08287,38.703303,150.5
-123.082864,38.703313,150.6
-123.082863,38.703323,150.8
-123.082865,38.703332,150.9
-123.082866,38.703343,151.1
-123.082868,38.703354,151.3
-123.082872,38.703362,151.4
-123.082874,38.703373,151.6
-123.082878,38.703383,151.8
-123.082881,38.703394,152.0
-123.082881,38.703403,152.1
-123.08288,38.703414,152.3
-123.082879,38.703424,152.5
-123.082881,38.703432,152.7
-123.082883,38.703442,152.8
-123.082884,38.703453,153.0
-123.082883,38.70346,153.1
-123.08288,38.703466,153.2
-123.08288,38.703471,153.3
-123.082879,38.703478,153.5
-123.08288,38.703487,153.6
-123.08288,38.703496,153.8
-123.082874,38.703513,154.1
-123.08287,38.703526,154.3
-123.082871,38.703544,154.6
-123.082871,38.703559,154.9
-123.082868,38.703574,155.1
-123.082866,38.703587,155.3
-123.082866,38.703597,155.5
-123.082872,38.703608,155.7
-123.082876,38.703618,155.8
-123.08288,38.703629,156.0
-123.082883,38.703639,156.2
-123.082886,38.703648,156.3
-123.082898,38.703657,156.5
-123.082901,38.703667,156.6
-123.082907,38.703678,156.8
-123.082911,38.703689,156.9
-123.082916,38.7037,157.0
-123.08292,38.703712,157.2
-123.082927,38.703726,157.3
-123.082941,38.70374,157.5
-123.082953,38.703754,157.7
-123.082968,38.70377,157.8
-123.082981,38.703786,158.0
-123.082992,38.703805,158.1
-123.082999,38.703823,158.2
-123.083003,38.703843,158.2
-123.083003,38.703864,158.3
-123.083004,38.703884,158.3
-123.083003,38.703905,158.3
-123.083002,38.703923,158.3
-123.083001,38.703942,158.3
-123.083001,38.703962,158.2
-123.083005,38.703978,158.1
-123.083009,38.703992,158.1
-123.083016,38.704003,158.0
-123.08302,38.704018,157.9
-123.083022,38.704036,157.8
-123.083024,38.704053,157.7
-123.083023,38.70407,157.6
-123.083026,38.704088,157.4
-123.083035,38.704102,157.3
-123.083045,38.704118,157.2
-123.083052,38.704136,157.0
-123.083059,38.70415,156.8
-123.083059,38.704164,156.7
-123.083051,38.704184,156.5
-123.083046,38.704202,156.3
-123.083042,38.704217,156.1
-123.083032,38.704233,156.0
-123.08302,38.704249,155.8
-123.083009,38.704265,155.6
-123.082994,38.704281,155.3
-123.082981,38.704297,155.1
-123.082967,38.704316,154.9
-123.082952,38.704335,154.6
-123.082938,38.70435,154.4
-123.082922,38.704361,154.3
-123.082908,38.704376,154.1
-123.082893,38.704389,153.9
-123.082876,38.7044,153.7
-123.082859,38.704416,153.5
-123.082839,38.70443,153.3
-123.08282,38.70444,153.2
-123.082805,38.704445,153.1
-123.082788,38.704453,152.9
-123.082771,38.704462,152.8
-123.082756,38.704468,152.8
-123.082743,38.70448,152.7
-123.08273,38.70449,152.6
-123.082717,38.704501,152.5
-123.082702,38.704511,152.4
-123.082691,38.70452,152.4
-123.082678,38.70453,152.3
-123.082662,38.70454,152.2
-123.082644,38.704552,152.2
-123.082626,38.704563,152.1
-123.082608,38.704571,152.1
-123.08259,38.704579,152.1
-123.082571,38.704588,152.1
-123.082553,38.704593,152.0
-123.082533,38.704594,152.0
-123.082512,38.704595,152.0
-123.082491,38.704597,152.0
-123.08247,38.704599,152.1
-123.082448,38.7046,152.1
-123.082424,38.704603,152.1
-123.082402,38.704607,152.1
-123.082379,38.704616,152.2
-123.082357,38.704623,152.2
-123.082338,38.704638,152.2
-123.082321,38.704652,152.3
-123.082305,38.704667,152.3
-123.082287,38.704677,152.4
-123.08227,38.704687,152.5
-123.082253,38.704689,152.5
-123.082236,38.70469,152.6
-123.082219,38.704693,152.6
-123.082209,38.7047,152.7
-123.082202,38.704705,152.7
-123.082196,38.704716,152.7
-123.08219,38.704729,152.8
-123.082186,38.704741,152.9
-123.08218,38.704758,153.0
-123.082176,38.704774,153.1
-123.082173,38.704793,153.2
-123.082169,38.70481,153.3
-123.082164,38.704825,153.4
-123.082158,38.704839,153.5
-123.082153,38.704853,153.6
-123.082146,38.704867,153.7
-123.082137,38.704878,153.8
-123.082128,38.704889,153.9
-123.082119,38.704896,153.9
-123.082108,38.704901,154.0
-123.082096,38.704905,154.1
-123.082075,38.704909,154.3
-123.082055,38.704915,154.4
-123.082035,38.704918,154.6
-123.082014,38.704916,154.7
-123.081992,38.704915,154.9
-123.081975,38.704907,155.0
-123.081964,38.704894,155.2
-123.081955,38.704889,155.3
-123.081954,38.704882,155.4
-123.081959,38.70487,155.5
-123.081963,38.704858,155.7
-123.081971,38.704852,155.8
-123.081978,38.704848,155.9
-123.081984,38.704843,156.0
-123.081989,38.704836,156.1
-123.081992,38.704827,156.2
-123.081995,38.704819,156.3
-123.081995,38.704813,156.4
-123.081993,38.704808,156.5
-123.081985,38.704804,156.6
-123.081976,38.7048,156.7
-123.081968,38.704795,156.9
-123.08196,38.704791,157.0
-123.081945,38.704789,157.2
-123.081928,38.70479,157.4
-123.081914,38.704789,157.6
-123.081898,38.704784,157.8
-123.081882,38.704779,158.1
-123.08187,38.704776,158.3
-123.081856,38.704776,158.5
-123.081844,38.704772,158.7
-123.081831,38.704765,158.9
-123.081824,38.704757,159.1
-123.081819,38.704749,159.3
-123.081814,38.704739,159.5
-123.081815,38.704732,159.6
-123.081819,38.704726,159.8
-123.081822,38.704718,159.9
-123.081825,38.704713,160.0
-123.081828,38.704709,160.1
-123.081836,38.704704,160.3
-123.081842,38.704697,160.5
-123.081848,38.70469,160.6
-123.081853,38.704682,160.8
-123.081854,38.704673,161.0
-123.081857,38.704664,161.2
-123.081858,38.704655,161.4
-123.081854,38.704646,161.6
-123.081847,38.704639,161.7
-123.081838,38.704635,161.9
-123.081829,38.704629,162.1
-123.081819,38.704625,162.3
-123.081806,38.704619,162.5
-123.081799,38.704605,162.8
-123.081787,38.704601,163.0
-123.081776,38.704596,163.2
-123.081764,38.704587,163.5
-123.081754,38.70458,163.7
-123.081746,38.704571,163.9
-123.08174,38.704565,164.1
-123.081739,38.704556,164.2
-123.081739,38.704548,164.4
-123.081738,38.70454,164.6
-123.081734,38.704529,164.8
-123.081729,38.70452,165.0
-123.08172,38.70451,165.2
-123.081714,38.704503,165.4
-123.081704,38.704497,165.6
-123.081695,38.704491,165.8
-123.081678,38.704489,166.0
-123.081652,38.704492,166.4
-123.081642,38.704496,166.6
-123.081629,38.704501,166.8
-123.081616,38.704505,167.0
-123.081602,38.704502,167.2
-123.081589,38.704503,167.4
-123.081573,38.704501,167.6
-123.081559,38.704499,167.8
-123.081548,38.704498,168.0
-123.081537,38.704493,168.2
-123.081525,38.704486,168.3
-123.081513,38.704476,168.6
-123.081501,38.704467,168.8
-123.081494,38.704455,169.0
-123.081488,38.704444,169.2
-123.081483,38.704435,169.3
-123.081477,38.704422,169.5
-123.081472,38.704411,169.7
-123.08147,38.704397,169.9
-123.081469,38.704384,170.0
-123.081467,38.704372,170.2
-123.081463,38.70436,170.3
-123.081459,38.704348,170.5
-123.081451,38.704337,170.6
-123.081436,38.704324,170.8
-123.081414,38.704324,171.0
-123.081398,38.704322,171.1
-123.081382,38.704318,171.2
-123.081362,38.704312,171.3
-123.081342,38.704309,171.5
-123.081324,38.704308,171.6
-123.081301,38.704323,171.7
-123.081281,38.704336,171.8
-123.081267,38.704348,171.9
-123.081258,38.704357,172.0
-123.081252,38.704368,172.0
-123.081248,38.704384,172.1
-123.081244,38.704399,172.1
-123.08124,38.704413,172.2
-123.081238,38.704426,172.2
-123.081235,38.704436,172.2
-123.081232,38.70445,172.3
-123.081232,38.704463,172.3
-123.081235,38.704471,172.3
-123.081236,38.704482,172.3
-123.081236,38.704497,172.3
-123.081229,38.704513,172.3
-123.081218,38.704526,172.3
-123.081204,38.704532,172.3
-123.081183,38.704538,172.3
-123.081164,38.704552,172.2
-123.081147,38.704571,172.1
-123.081134,38.704587,172.0
-123.081124,38.704599,171.9
-123.081112,38.704614,171.8
-123.0811,38.704625,171.7
-123.081092,38.70464,171.6
-123.081074,38.70466,171.4
-123.081059,38.704678,171.2
-123.081046,38.704689,171.1
-123.081031,38.704698,171.0
-123.081018,38.704709,170.8
-123.081006,38.704716,170.7
-123.080994,38.704728,170.6
-123.080987,38.704732,170.5
-123.080982,38.704737,170.5
-123.080979,38.704739,170.5
-123.080976,38.704738,170.4
-123.080976,38.704739,170.4
-123.08097,38.704737,170.4
-123.080968,38.704739,170.4
-123.080962,38.704747,170.3
-123.080964,38.704757,170.2
-123.080961,38.704771,170.1
-123.080957,38.704785,169.9
-123.080958,38.704795,169.8
-123.080956,38.704806,169.7
-123.080955,38.704827,169.6
-123.080952,38.704842,169.5
-123.080951,38.704859,169.3
-123.080951,38.704873,169.2
-123.080947,38.704889,169.1
-123.08094,38.704898,169.1
-123.080937,38.704913,169.0
-123.08093,38.704927,168.9
-123.080926,38.704939,168.8
-123.080917,38.704952,168.8
-123.080909,38.704977,168.7
-123.080898,38.704998,168.6
-123.080893,38.705016,168.5
-123.080886,38.705029,168.5
-123.080881,38.70504,168.5
-123.080873,38.705049,168.4
-123.080864,38.705059,168.4
-123.080856,38.705065,168.4
-123.080846,38.705067,168.4
-123.080838,38.705068,168.4
-123.080833,38.705069,168.3
-123.080832,38.705072,168.3
-123.080826,38.705082,168.3
-123.080825,38.705088,168.3
-123.080827,38.705088,168.3
-123.080827,38.705091,168.3
-123.080828,38.705092,168.3
-123.080828,38.705096,168.3
-123.080828,38.705098,168.3
-123.080837,38.705128,168.3
-123.080836,38.705133,168.3
-123.080836,38.705134,168.3
-123.080836,38.705134,168.3
-123.080836,38.705134,168.3
-123.080837,38.705134,168.3
-123.08084,38.705135,168.3
-123.080842,38.705135,168.3
-123.080845,38.705136,168.3
-123.080845,38.705136,168.3
-123.080847,38.705136,168.3
-123.080845,38.705137,168.3
-123.080842,38.705137,168.3
-123.080841,38.705135,168.3
-123.080841,38.705133,168.3
-123.080839,38.705133,168.3
-123.080838,38.705137,168.3
-123.080844,38.705141,168.3
-123.080844,38.705142,168.3
-123.080845,38.705142,168.3
-123.080847,38.705143,168.3
-123.080848,38.705147,168.3
-123.08085,38.705149,168.3
-123.08085,38.70515,168.3
-123.08085,38.705149,168.3
-123.080851,38.705146,168.3
-123.08085,38.705144,168.3
-123.080848,38.705146,168.3
-123.080849,38.705145,168.3
-123.080851,38.705142,168.3
-123.080851,38.705139,168.3
-123.080853,38.705138,168.3
-123.080853,38.705139,168.3
-123.080855,38.70514,168.3
-123.080855,38.70514,168.3
-123.080854,38.705141,168.3
-123.080856,38.70514,168.3
-123.080856,38.70514,168.3
-123.08086,38.705142,168.3
-123.08086,38.705144,168.3
-123.080859,38.705144,168.3
-123.08086,38.705143,168.4
-123.080858,38.705144,168.4
-123.080858,38.705147,168.4
-123.080858,38.705146,168.4
-123.080859,38.705145,168.4
-123.08086,38.705147,168.4
-123.080861,38.705148,168.4
-123.080861,38.705149,168.4
-123.080862,38.705155,168.4
-123.080862,38.705158,168.4
-123.080855,38.705162,168.4
-123.080847,38.705165,168.4
-123.080835,38.705175,168.5
-123.080818,38.705185,168.5
-123.080804,38.705192,168.6
-123.080788,38.705201,168.7
-123.080773,38.705209,168.7
-123.080761,38.705216,168.8
-123.080749,38.70522,168.9
-123.080737,38.705223,168.9
-123.080727,38.705225,169.0
-123.080716,38.705224,169.0
-123.080709,38.705223,169.1
-123.080707,38.705222,169.1
-123.080708,38.705222,169.1
-123.08071,38.705221,169.1
-123.080714,38.705222,169.1
-123.080715,38.70522,169.1
-123.080716,38.705221,169.1
-123.080713,38.70522,169.2
-123.080708,38.705224,169.2
-123.080704,38.705227,169.3
-123.0807,38.705227,169.3
-123.080692,38.705229,169.3
-123.080684,38.705233,169.4
-123.08067,38.705234,169.5
-123.080652,38.705234,169.6
-123.08064,38.705237,169.7
-123.080638,38.705235,169.7
-123.080632,38.705234,169.8
-123.080627,38.705231,169.8
-123.080615,38.705233,169.9
-123.080609,38.705233,170.0
-123.080597,38.705236,170.1
-123.080582,38.70524,170.3
-123.080566,38.705246,170.4
-123.080552,38.705259,170.6
-123.080535,38.705255,170.8
-123.080525,38.705264,171.0
-123.080511,38.70527,171.2
-123.080501,38.705275,171.3
-123.080495,38.705281,171.4
-123.080485,38.705284,171.5
-123.080476,38.705285,171.7
-123.080464,38.70529,171.8
-123.080451,38.705294,172.0
-123.080438,38.705296,172.1
-123.080429,38.7053,172.3
-123.08042,38.705303,172.4
-123.080411,38.705309,172.5
-123.080403,38.705316,172.7
-123.080394,38.705321,172.8
-123.08038,38.705328,173.0
-123.080371,38.705333,173.2
-123.080359,38.705341,173.3
-123.080348,38.70535,173.5
-123.080338,38.705358,173.7
-123.080333,38.705364,173.8
-123.080324,38.705372,174.0
-123.08032,38.705379,174.1
-123.080318,38.705393,174.3
-123.080315,38.705404,174.4
-123.080315,38.705417,174.6
-123.080314,38.705429,174.7
-123.080312,38.70544,174.9
-123.080312,38.705446,174.9
-123.080318,38.705455,175.0
-123.080318,38.705464,175.1
-123.080321,38.705475,175.2
-123.080328,38.705482,175.3
-123.080331,38.705492,175.4
-123.080336,38.705502,175.5
-123.08034,38.705514,175.5
-123.080343,38.705523,175.6
-123.080346,38.705537,175.7
-123.080347,38.705547,175.7
-123.08035,38.705563,175.8
-123.080351,38.705575,175.8
-123.080351,38.705588,175.8
-123.080333,38.705601,175.9
-123.080325,38.705611,175.9
-123.080315,38.705617,175.9
-123.080298,38.705629,176.0
-123.080288,38.705641,176.0
-123.080276,38.705652,176.0
-123.080267,38.705662,176.0
-123.080254,38.705672,176.1
-123.080238,38.705684,176.1
-123.080218,38.705703,176.2
-123.080199,38.705719,176.4
-123.080187,38.705732,176.5
-123.080181,38.705743,176.5
-123.080177,38.705754,176.6
-123.080173,38.705766,176.7
-123.080167,38.705779,176.9
-123.080161,38.70579,177.0
-123.080154,38.705799,177.1
-123.080148,38.705811,177.2
-123.080145,38.705821,177.3
-123.080144,38.705834,177.5
-123.080145,38.705845,177.6
-123.080142,38.705853,177.7
-123.080146,38.705866,177.8
-123.080146,38.705875,178.0
-123.080146,38.705887,178.1
-123.080144,38.7059,178.3
-123.080144,38.705916,178.5
-123.080144,38.705934,178.7
-123.080142,38.705949,178.9
-123.080133,38.705966,179.1
-123.080128,38.705979,179.2
-123.080123,38.705988,179.4
-123.080119,38.706001,179.5
-123.080106,38.706015,179.7
-123.080086,38.706026,179.9
-123.08006,38.706034,180.1
-123.080034,38.706045,180.3
-123.080011,38.706059,180.4
-123.079992,38.706069,180.6
-123.079971,38.706072,180.7
-123.079949,38.706077,180.9
-123.079913,38.70608,181.1
-123.079889,38.706085,181.2
-123.079869,38.706091,181.4
-123.079847,38.706095,181.5
-123.079829,38.706097,181.6
-123.079812,38.706104,181.7
-123.079795,38.70611,181.8
-123.079776,38.706119,182.0
-123.079759,38.706129,182.1
-123.079739,38.706137,182.2
-123.079718,38.706145,182.4
-123.079698,38.70615,182.5
-123.079677,38.706152,182.7
-123.079655,38.706155,182.8
-123.079636,38.706157,183.0
-123.079619,38.70616,183.1
-123.079601,38.706159,183.2
-123.079586,38.706156,183.3
-123.079571,38.70615,183.4
-123.079555,38.706144,183.5
-123.079541,38.706138,183.6
-123.079527,38.706134,183.7
-123.079511,38.70613,183.8
-123.079495,38.706127,183.9
-123.079479,38.706128,183.9
-123.079464,38.70613,184.0
-123.079445,38.706132,184.1
-123.079424,38.706133,184.2
-123.079398,38.706134,184.3
-123.079375,38.706133,184.3
-123.079356,38.706136,184.4
-123.079339,38.706137,184.4
-123.079318,38.706136,184.4
-123.079301,38.70614,184.5
-123.079283,38.706149,184.5
-123.079265,38.706157,184.5
-123.079246,38.706161,184.5
-123.079227,38.70617,184.5
-123.079209,38.706177,184.5
-123.079191,38.706178,184.6
-123.079168,38.706176,184.6
-123.079143,38.706178,184.6
-123.079122,38.706178,184.6
-123.079104,38.706185,184.6
-123.079084,38.706187,184.6
-123.079061,38.706189,184.7
-123.07904,38.706187,184.7
-123.079018,38.70618,184.7
-123.078997,38.706176,184.8
-123.078974,38.706175,184.8
-123.078953,38.706175,184.9
-123.078929,38.706174,185.0
-123.078905,38.706171,185.0
-123.078884,38.706168,185.1
-123.078865,38.706167,185.2
-123.078846,38.706166,185.2
-123.078827,38.706162,185.3
-123.078806,38.706158,185.4
-123.078785,38.70616,185.5
-123.078765,38.706163,185.6
-123.078748,38.706168,185.7
-123.078738,38.706167,185.8
-123.078726,38.706163,185.8
-123.078718,38.706163,185.9
-123.078704,38.70617,186.0
-123.078689,38.706175,186.1
-123.078673,38.70618,186.2
-123.078656,38.706184,186.3
-123.078641,38.706189,186.4
-123.078626,38.706198,186.5
-123.07861,38.70621,186.7
-123.078594,38.706221,186.8
-123.078581,38.706231,186.9
-123.07857,38.706235,187.0
-123.07856,38.706238,187.1
-123.078549,38.70625,187.2
-123.078542,38.706249,187.3
-123.078542,38.706253,187.3
-123.078542,38.706259,187.4
-123.078531,38.706264,187.4
-123.07852,38.706267,187.5
-123.078508,38.706273,187.6
-123.078492,38.706275,187.8
-123.078482,38.706284,187.9
-123.078472,38.706293,188.0
-123.07846,38.706303,188.1
-123.078443,38.706316,188.3
-123.078427,38.706325,188.4
-123.078412,38.706336,188.6
-123.078398,38.706349,188.8
-123.078386,38.706361,188.9
-123.078378,38.706377,189.1
-123.078367,38.706388,189.3
-123.078356,38.7064,189.4
-123.078345,38.706412,189.6
-123.078335,38.706427,189.8
-123.078322,38.70644,190.1
-123.078309,38.706453,190.3
-123.078298,38.706464,190.5
-123.078288,38.706473,190.7
-123.078273,38.706484,190.9
-123.078262,38.706495,191.1
-123.078249,38.706506,191.4
-123.07824,38.706517,191.6
